id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
BOBR301,BOBR,2020.8224043715848,301,-1391662.83108,5971556.54991,1750910.60661,47,940888.5752,1777625.3023,16.038931260870,103.118549089577,151.3062,179.7245
BOBR302,BOBR,2020.8251366120219,302,-1391662.83689,5971556.54759,1750910.60941,47,940888.5813,1777625.3054,16.038931287568,103.118549147366,151.3061,179.7244
BOBR303,BOBR,2020.827868852459,303,-1391662.82909,5971556.54473,1750910.60709,47,940888.5744,1777625.3043,16.038931278777,103.118549082500,151.3011,179.7194
BOBR304,BOBR,2020.8306010928961,304,-1391662.82933,5971556.54593,1750910.60258,47,940888.5744,1777625.2996,16.038931236590,103.118549082070,151.3010,179.7193
BOBR305,BOBR,2020.8333333333333,305,-1391662.83197,5971556.55715,1750910.61245,47,940888.5743,1777625.3059,16.038931293546,103.118549082320,151.3148,179.7331
BOBR306,BOBR,2020.8360655737704,306,-1391662.83295,5971556.55370,1750910.60616,47,940888.5761,1777625.3008,16.038931246750,103.118549098534,151.3100,179.7284
BOBR307,BOBR,2020.8387978142077,307,-1391662.82906,5971556.54664,1750910.60690,47,940888.5739,1777625.3036,16.038931272537,103.118549078175,151.3028,179.7211
BOBR308,BOBR,2020.8415300546449,308,-1391662.83431,5971556.55093,1750910.60843,47,940888.5781,1777625.3036,16.038931272389,103.118549116835,151.3084,179.7267
BOBR309,BOBR,2020.844262295082,309,-1391662.82974,5971556.55094,1750910.60600,47,940888.5736,1777625.3015,16.038931253871,103.118549075161,151.3067,179.7250
BOBR310,BOBR,2020.8469945355191,310,-1391662.83114,5971556.54324,1750910.60471,47,940888.5767,1777625.3023,16.038931260568,103.118549104313,151.2995,179.7178
BOBR311,BOBR,2020.8497267759562,311,-1391662.83724,5971556.55361,1750910.61022,47,940888.5803,1777625.3045,16.038931279760,103.118549137844,151.3120,179.7303
BOBR312,BOBR,2020.8524590163934,312,-1391662.83582,5971556.55553,1750910.60747,47,940888.5785,1777625.3014,16.038931252024,103.118549120843,151.3127,179.7311
BOBR313,BOBR,2020.8551912568305,313,-1391662.83193,5971556.55023,1750910.60670,47,940888.5759,1777625.3023,16.038931260447,103.118549096637,151.3067,179.7250
BOBR314,BOBR,2020.8579234972678,314,-1391662.82596,5971556.55838,1750910.60974,47,940888.5682,1777625.3032,16.038931270441,103.118549025083,151.3139,179.7322
BOBR315,BOBR,2020.860655737705,315,-1391662.83105,5971556.55541,1750910.60927,47,940888.5739,1777625.3034,16.038931270670,103.118549077666,151.3121,179.7304
BOBR316,BOBR,2020.863387978142,316,-1391662.83113,5971556.55415,1750910.60675,47,940888.5743,1777625.3013,16.038931251778,103.118549081019,151.3102,179.7285
BOBR317,BOBR,2020.8661202185792,317,-1391662.83203,5971556.55268,1750910.60799,47,940888.5754,1777625.3028,16.038931265618,103.118549092360,151.3094,179.7277
BOBR318,BOBR,2020.8688524590164,318,-1391662.83259,5971556.55518,1750910.60616,47,940888.5755,1777625.3004,16.038931243326,103.118549092104,151.3113,179.7297
BOBR319,BOBR,2020.8715846994535,319,-1391662.83630,5971556.56706,1750910.61305,47,940888.5763,1777625.3036,16.038931272200,103.118549100688,151.3252,179.7435
BOBR320,BOBR,2020.8743169398906,320,-1391662.83478,5971556.55542,1750910.60784,47,940888.5775,1777625.3018,16.038931256122,103.118549111561,151.3125,179.7308
BOBR321,BOBR,2020.877049180328,321,-1391662.84065,5971556.54948,1750910.60527,47,940888.5846,1777625.3007,16.038931244927,103.118549177562,151.3075,179.7258
BOBR322,BOBR,2020.879781420765,322,-1391662.84034,5971556.56017,1750910.60814,47,940888.5819,1777625.3006,16.038931244010,103.118549152062,151.3183,179.7366
BOBR323,BOBR,2020.8825136612022,323,-1391662.83645,5971556.55921,1750910.61078,47,940888.5783,1777625.3035,16.038931271464,103.118549118709,151.3172,179.7356
BOBR324,BOBR,2020.8852459016393,324,-1391662.84576,5971556.55644,1750910.61108,47,940888.5880,1777625.3042,16.038931275569,103.118549209318,151.3168,179.7351
BOBR325,BOBR,2020.8879781420765,325,-1391662.82727,5971556.56122,1750910.61008,47,940888.5689,1777625.3027,16.038931265740,103.118549030896,151.3169,179.7352
BOBR326,BOBR,2020.8907103825136,326,-1391662.83579,5971556.55930,1750910.61162,47,940888.5776,1777625.3044,16.038931278884,103.118549112571,151.3174,179.7357
BOBR327,BOBR,2020.8934426229507,327,-1391662.83825,5971556.55641,1750910.60946,47,940888.5807,1777625.3030,16.038931265826,103.118549141018,151.3146,179.7330
BOBR328,BOBR,2020.896174863388,328,-1391662.83103,5971556.56126,1750910.61063,47,940888.5725,1777625.3031,16.038931268199,103.118549065036,151.3179,179.7363
BOBR329,BOBR,2020.8989071038252,329,-1391662.83612,5971556.56209,1750910.60995,47,940888.5773,1777625.3020,16.038931257443,103.118549109623,151.3196,179.7380
BOBR330,BOBR,2020.9016393442623,330,-1391662.83622,5971556.55620,1750910.60920,47,940888.5787,1777625.3029,16.038931265203,103.118549123018,151.3139,179.7323
BOBR331,BOBR,2020.9043715846994,331,-1391662.82846,5971556.55396,1750910.61150,47,940888.5716,1777625.3060,16.038931295032,103.118549057157,151.3108,179.7291
