id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
NKBI196,NKBI,2020.535519125683,196,-1004107.40417,6237146.52574,874718.73040,47,516034.1358,877174.7467,7.935542051637,99.145478487257,-8.9096,12.4038
NKBI197,NKBI,2020.5382513661202,197,-1004107.40073,6237146.54042,874718.73065,47,516034.1301,877174.7450,7.935542036523,99.145478435292,-8.8957,12.4176
NKBI198,NKBI,2020.5409836065573,198,-1004107.40087,6237146.53263,874718.73206,47,516034.1314,877174.7474,7.935542058723,99.145478447820,-8.9031,12.4102
NKBI199,NKBI,2020.5437158469945,199,-1004107.40676,6237146.51716,874718.72763,47,516034.1397,877174.7450,7.935542036926,99.145478522811,-8.9180,12.3954
NKBI200,NKBI,2020.5464480874316,200,-1004107.41653,6237146.53875,874718.72954,47,516034.1459,877174.7438,7.935542025520,99.145478579172,-8.8950,12.4183
NKBI201,NKBI,2020.549180327869,201,-1004107.41110,6237146.51382,874718.72687,47,516034.1445,877174.7446,7.935542033383,99.145478566520,-8.9206,12.3927
NKBI202,NKBI,2020.551912568306,202,-1004107.33325,6237146.51282,874718.73130,47,516034.0678,877174.7509,7.935542089744,99.145477870920,-8.9333,12.3801
NKBI205,NKBI,2020.5601092896175,205,-1004107.42109,6237146.54566,874718.72745,47,516034.1493,877174.7407,7.935541997361,99.145478610079,-8.8879,12.4255
NKBI206,NKBI,2020.5628415300546,206,-1004107.35735,6237146.52341,874718.72347,47,516034.0899,877174.7411,7.935542001762,99.145478071420,-8.9202,12.3932
NKBI207,NKBI,2020.5655737704917,207,-1004107.39628,6237146.46496,874718.71436,47,516034.1377,877174.7392,7.935541984545,99.145478504293,-8.9725,12.3409
NKBI208,NKBI,2020.568306010929,208,-1004107.13793,6237146.58970,874718.70794,47,516033.8629,877174.7215,7.935541824555,99.145476011157,-8.8921,12.4213
NKBI209,NKBI,2020.5710382513662,209,-1004107.33241,6237146.57122,874718.72713,47,516034.0577,877174.7388,7.935541980564,99.145477779143,-8.8769,12.4365
NKBI210,NKBI,2020.5737704918033,210,-1004107.31925,6237146.64256,874718.77268,47,516034.0334,877174.7744,7.935542303206,99.145477558520,-8.8029,12.5105
NKBI211,NKBI,2020.5765027322404,211,-1004107.40528,6237146.51221,874718.72038,47,516034.1390,877174.7386,7.935541978362,99.145478516737,-8.9240,12.3893
NKBI215,NKBI,2020.5874316939892,215,-1004107.32608,6237146.57478,874718.76007,47,516034.0509,877174.7710,7.935542272386,99.145477717376,-8.8698,12.4435
NKBI216,NKBI,2020.5901639344263,216,-1004107.40849,6237146.56816,874718.71902,47,516034.1333,877174.7295,7.935541896664,99.145478464804,-8.8690,12.4444
NKBI217,NKBI,2020.5928961748634,217,-1004107.39790,6237146.55170,874718.73020,47,516034.1255,877174.7431,7.935542019141,99.145478393745,-8.8852,12.4281
NKBI218,NKBI,2020.5956284153006,218,-1004107.36016,6237146.49313,874718.70436,47,516034.0975,877174.7263,7.935541867371,99.145478140250,-8.9520,12.3614
NKBI219,NKBI,2020.5983606557377,219,-1004107.38929,6237146.49722,874718.72164,47,516034.1256,877174.7422,7.935542011342,99.145478395158,-8.9410,12.3723
NKBI220,NKBI,2020.6010928961748,220,-1004107.41730,6237146.57059,874718.72768,47,516034.1416,877174.7376,7.935541969426,99.145478540224,-8.8640,12.4493
